"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"20","Jason Richardson","ORL","54","1591","243","596","0.408","102","277","0.368","41","69","0.594","36","158","194","107","53","22","60","91","629","564","1.78","0.88"
"21","Brandon Knight","DET","66","2129","319","769","0.415","105","276","0.38","104","137","0.759","33","178","211","251","49","10","171","154","847","714","1.47","0.29"
"22","O.J. Mayo","MEM","66","1771","300","736","0.408","100","275","0.364","133","172","0.773","30","180","210","169","71","23","124","137","833","707","1.36","0.57"
"23","Nicolas Batum","POR","59","1791","289","641","0.451","107","274","0.391","133","159","0.836","81","190","271","84","57","60","90","105","818","822","0.93","0.63"
"24","Jordan Crawford","WAS","64","1753","349","872","0.4","79","273","0.289","161","203","0.793","44","124","168","190","59","5","141","111","938","654","1.35","0.42"
"24","Paul Pierce","BOS","61","2075","394","890","0.443","100","273","0.366","293","344","0.852","37","280","317","274","70","26","173","147","1181","1148","1.58","0.41"
"26","Kyle Korver","CHI","65","1469","178","412","0.432","118","271","0.435","55","66","0.833","26","133","159","112","36","15","53","110","529","553","2.11","0.68"
"27","Richard Jefferson","GSW","63","1748","203","488","0.416","113","269","0.42","59","85","0.694","26","193","219","88","37","19","50","121","578","580","1.76","0.74"
"28","JJ Redick","ORL","65","1765","248","584","0.425","112","268","0.418","143","157","0.911","18","132","150","164","27","6","68","92","751","680","2.41","0.4"
"28","Klay Thompson","GSW","66","1608","318","718","0.443","111","268","0.414","79","91","0.868","24","137","161","133","49","20","103","155","826","674","1.29","0.48"
"30","Antawn Jamison","CLE","65","2151","421","1044","0.403","91","267","0.341","185","271","0.683","123","285","408","131","51","43","90","164","1118","952","1.46","0.57"
"31","Jodie Meeks","PHI","66","1644","191","467","0.409","97","266","0.365","77","85","0.906","17","144","161","54","40","3","29","82","556","501","1.86","1.38"
"32","Channing Frye","PHX","64","1669","255","613","0.416","91","263","0.346","73","82","0.89","71","308","379","88","42","70","63","176","674","823","1.4","0.67"
"33","Jamal Crawford","POR","60","1613","283","737","0.384","80","260","0.308","191","206","0.927","16","102","118","191","55","14","111","74","837","635","1.72","0.5"
"33","Mario Chalmers","MIA","64","1825","223","498","0.448","101","260","0.388","80","101","0.792","16","155","171","222","97","11","142","166","627","690","1.56","0.68"
"35","Hedo Turkoglu","ORL","53","1653","209","504","0.415","91","258","0.353","67","95","0.705","24","175","199","233","45","17","142","139","576","605","1.64","0.32"
"36","Caron Butler","LAC","63","1871","287","705","0.407","92","257","0.358","87","107","0.813","44","186","230","78","52","9","77","123","753","607","1.01","0.68"
"37","Matt Bonner","SAS","65","1326","154","350","0.44","105","250","0.42","16","21","0.762","29","185","214","61","15","21","14","68","429","525","4.36","1.07"
"38","Carlos Delfino","MIL","54","1537","182","453","0.402","86","239","0.36","38","48","0.792","20","188","208","123","79","10","66","99","488","561","1.86","1.2"
"38","Mo Williams","LAC","52","1472","260","611","0.426","93","239","0.389","72","80","0.9","23","76","99","160","51","7","86","103","685","557","1.86","0.59"
"40","Danny Green","SAS","66","1522","211","477","0.442","102","234","0.436","79","100","0.79","54","174","228","86","58","46","67","107","603","667","1.28","0.87"
"40","Paul George","IND","66","1958","281","639","0.44","90","234","0.385","146","182","0.802","56","314","370","158","108","38","117","191","798","961","1.35","0.92"
"40","Ray Allen","BOS","46","1565","226","493","0.458","106","234","0.453","97","106","0.915","14","128","142","109","49","8","68","83","655","619","1.6","0.72"
"43","Jameer Nelson","ORL","57","1706","259","606","0.427","87","231","0.377","71","88","0.807","29","152","181","325","38","5","135","130","676","726","2.41","0.28"
"44","Lou Williams","PHI","64","1682","318","782","0.407","83","229","0.362","237","292","0.812","30","125","155","221","53","18","71","90","956","813","3.11","0.75"
"45","Daequan Cook","OKC","57","989","109","296","0.368","79","228","0.346","14","22","0.636","12","110","122","15","22","11","16","69","311","270","0.94","1.38"
"46","Kemba Walker","CHA","66","1792","281","767","0.366","69","226","0.305","168","213","0.789","30","204","234","289","60","20","119","79","799","752","2.43","0.5"
"47","Kevin Martin","HOU","40","1264","222","537","0.413","78","225","0.347","160","179","0.894","13","93","106","110","28","3","70","70","682","525","1.57","0.4"
"48","Jason Kidd","DAL","48","1379","99","273","0.363","79","223","0.354","22","28","0.786","15","183","198","264","82","10","91","83","299","582","2.9","0.9"
"49","Arron Afflalo","DEN","62","2086","329","699","0.471","88","221","0.398","197","247","0.798","40","157","197","149","36","13","85","134","943","833","1.75","0.42"
"50","Brandon Rush","GSW","65","1717","235","469","0.501","99","219","0.452","65","82","0.793","33","218","251","88","35","58","68","64","634","747","1.29","0.52"
