"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"13","Kevin Durant","OKC","72","2578","698","1381","0.505","186","481","0.387","447","498","0.898","45","544","589","361","69","85","250","137","2029","2149","1.44","0.28"
"14","CJ McCollum","POR","80","2780","641","1431","0.448","197","472","0.417","187","226","0.827","47","212","259","341","97","23","196","187","1666","1361","1.74","0.5"
"15","Kobe Bryant","LAL","66","1863","398","1113","0.358","133","467","0.285","232","281","0.826","41","206","247","184","62","13","129","115","1161","774","1.43","0.48"
"16","Isaiah Thomas","BOS","82","2644","591","1382","0.428","167","465","0.359","474","544","0.871","46","197","243","509","91","9","220","167","1823","1594","2.31","0.41"
"17","Mirza Teletovic","PHX","79","1686","332","777","0.427","181","460","0.393","120","155","0.774","55","247","302","89","32","21","84","159","965","845","1.06","0.38"
"18","Rodney Hood","UTA","79","2541","408","972","0.42","161","449","0.359","172","200","0.86","38","229","267","213","73","16","125","202","1149","1001","1.7","0.58"
"19","Kevin Love","CLE","77","2424","409","977","0.419","158","439","0.36","258","314","0.822","149","613","762","185","58","41","142","159","1234","1514","1.3","0.41"
"20","JJ Redick","LAC","75","2097","422","880","0.48","200","421","0.475","182","205","0.888","10","129","139","106","42","5","78","135","1226","959","1.36","0.54"
"21","Gordon Hayward","UTA","80","2893","521","1202","0.433","143","410","0.349","393","477","0.824","61","336","397","296","95","27","202","183","1578","1426","1.47","0.47"
"22","Avery Bradley","BOS","76","2536","456","1019","0.447","147","407","0.361","96","123","0.78","48","172","220","158","117","19","109","164","1155","970","1.45","1.07"
"23","Nicolas Batum","CHA","70","2448","372","873","0.426","139","399","0.348","163","192","0.849","55","373","428","403","65","43","205","114","1046","1250","1.97","0.32"
"24","Kyle Korver","ATL","80","2401","268","617","0.434","158","397","0.398","45","54","0.833","14","246","260","164","60","35","98","161","739","802","1.67","0.61"
"25","Hollis Thompson","PHI","77","2154","270","680","0.397","149","392","0.38","69","96","0.719","54","218","272","99","36","24","76","187","758","676","1.3","0.47"
"26","Evan Fournier","ORL","79","2566","429","929","0.462","156","390","0.4","199","238","0.836","33","192","225","214","96","2","133","214","1213","1078","1.61","0.72"
"27","CJ Miles","IND","64","1464","259","634","0.409","142","387","0.367","93","124","0.75","25","150","175","63","53","29","70","142","753","597","0.9","0.76"
"28","Marvin Williams","CHA","81","2338","338","747","0.452","152","378","0.402","120","144","0.833","127","394","521","110","58","77","62","133","948","1219","1.77","0.94"
"29","D'Angelo Russell","LAL","80","2259","392","956","0.41","130","370","0.351","140","190","0.737","47","227","274","266","93","13","196","142","1054","890","1.36","0.47"
"29","Matt Barnes","MEM","76","2190","264","693","0.381","119","370","0.322","111","138","0.804","84","336","420","163","78","57","121","234","758","899","1.35","0.65"
"31","Kentavious Caldwell-Pope","DET","76","2789","403","960","0.42","114","369","0.309","185","228","0.811","70","212","282","138","110","17","105","167","1105","947","1.31","1.05"
"32","Jae Crowder","BOS","73","2308","360","813","0.443","122","363","0.336","196","239","0.82","70","303","373","135","126","35","83","198","1038","1128","1.63","1.52"
"33","Khris Middleton","MIL","79","2852","507","1142","0.444","143","361","0.396","277","312","0.888","44","258","302","331","131","19","180","204","1434","1367","1.84","0.73"
"34","Ryan Anderson","NOP","66","2008","397","929","0.427","131","358","0.366","199","228","0.873","131","265","396","73","38","25","90","109","1124","1005","0.81","0.42"
"35","Brandon Knight","PHX","52","1870","371","895","0.415","120","351","0.342","156","183","0.852","36","166","202","263","61","20","177","124","1018","836","1.49","0.35"
"36","Al-Farouq Aminu","POR","82","2341","299","719","0.416","126","349","0.361","115","156","0.737","98","401","499","138","72","53","120","171","839","1020","1.15","0.6"
"36","Danny Green","SAS","79","2062","211","561","0.376","116","349","0.332","34","46","0.739","48","255","303","141","79","64","75","141","572","722","1.88","1.05"
"38","Nikola Mirotic","CHI","66","1646","248","609","0.407","135","346","0.39","146","181","0.807","58","304","362","100","58","46","102","151","777","845","0.98","0.57"
"39","Jamal Crawford","LAC","79","2126","379","939","0.404","117","344","0.34","245","271","0.904","20","125","145","183","52","12","113","122","1120","813","1.62","0.46"
"40","Dirk Nowitzki","DAL","75","2364","498","1112","0.448","126","342","0.368","250","280","0.893","52","437","489","132","52","52","84","161","1372","1369","1.57","0.62"
"41","Russell Westbrook","OKC","80","2750","656","1444","0.454","101","341","0.296","465","573","0.812","145","481","626","834","163","20","342","200","1878","2283","2.44","0.48"
"42","Terrence Ross","TOR","73","1747","270","626","0.431","131","339","0.386","49","62","0.79","21","164","185","56","54","25","46","120","720","625","1.22","1.17"
"43","Bojan Bogdanovic","BKN","79","2115","324","749","0.433","129","338","0.382","110","132","0.833","36","219","255","99","29","5","115","119","887","713","0.86","0.25"
"44","Reggie Jackson","DET","79","2424","540","1244","0.434","118","334","0.353","291","337","0.864","58","195","253","492","59","11","223","187","1489","1331","2.21","0.27"
"45","Chris Paul","LAC","74","2420","515","1114","0.462","122","329","0.371","294","328","0.896","39","271","310","738","152","13","194","185","1446","1832","3.8","0.78"
"46","John Wall","WAS","77","2784","572","1349","0.424","115","328","0.351","272","344","0.791","42","337","379","789","145","59","318","159","1531","1736","2.48","0.46"
"47","Nik Stauskas","PHI","73","1809","210","545","0.385","106","325","0.326","91","118","0.771","23","160","183","138","44","20","94","115","617","546","1.47","0.47"
"47","Will Barton","DEN","82","2353","425","983","0.432","112","325","0.345","216","268","0.806","59","417","476","203","71","39","139","147","1178","1218","1.46","0.51"
"49","Jordan Clarkson","LAL","79","2552","475","1098","0.433","111","320","0.347","164","204","0.804","93","220","313","192","88","7","135","168","1225","1027","1.42","0.65"
"49","Lou Williams","LAL","67","1907","283","693","0.408","110","320","0.344","352","424","0.83","31","138","169","167","62","19","107","107","1028","856","1.56","0.58"
