"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"18","Rasual Butler","NOK","81","2223","314","788","0.398","134","363","0.369","56","87","0.644","42","214","256","63","40","54","67","148","818","659","0.94","0.6"
"19","Charlie Bell","MIL","82","2848","426","974","0.437","127","361","0.352","131","168","0.78","57","181","238","247","97","4","104","213","1110","1007","2.38","0.93"
"19","Jason Kidd","NJN","80","2933","369","908","0.406","124","361","0.343","179","230","0.778","135","520","655","736","127","23","213","146","1041","1779","3.46","0.6"
"21","Tim Thomas","LAC","76","2054","299","723","0.414","136","356","0.382","102","144","0.708","63","315","378","171","55","28","106","228","836","896","1.61","0.52"
"22","Stephon Marbury","NYK","74","2748","395","952","0.415","123","345","0.357","297","386","0.769","36","177","213","403","71","10","179","185","1210","1082","2.25","0.4"
"23","Steve Nash","PHX","76","2682","517","971","0.532","156","343","0.455","222","247","0.899","30","239","269","884","57","6","287","117","1412","1862","3.08","0.2"
"24","Kirk Hinrich","CHI","80","2839","475","1061","0.448","140","337","0.415","237","284","0.835","32","242","274","500","100","23","191","274","1327","1400","2.62","0.52"
"25","Mehmet Okur","UTA","80","2664","490","1061","0.462","129","336","0.384","296","387","0.765","160","419","579","156","36","38","125","257","1405","1427","1.25","0.29"
"26","Kevin Martin","SAC","80","2818","505","1067","0.473","127","333","0.381","481","570","0.844","69","273","342","173","98","11","135","181","1618","1456","1.28","0.73"
"27","Manu Ginobili","SAS","75","2060","396","854","0.464","128","323","0.396","320","372","0.86","59","268","327","263","109","27","157","155","1240","1299","1.68","0.69"
"28","Jamal Crawford","NYK","59","2198","354","886","0.4","103","322","0.32","228","272","0.838","44","145","189","259","57","8","162","114","1039","814","1.6","0.35"
"29","Chauncey Billups","DET","70","2533","348","815","0.427","109","316","0.345","386","437","0.883","23","214","237","502","84","17","140","161","1191","1373","3.59","0.6"
"30","Joe Johnson","ATL","57","2359","536","1139","0.471","119","312","0.381","235","314","0.748","53","186","239","249","60","11","176","115","1426","1127","1.42","0.34"
"30","Raymond Felton","CHA","78","2832","393","1024","0.384","103","312","0.33","204","256","0.797","51","216","267","545","118","10","230","180","1093","1120","2.37","0.51"
"32","Stephen Jackson","GSW","75","2479","409","944","0.433","100","311","0.322","243","299","0.813","61","161","222","287","84","34","183","200","1161","1014","1.57","0.46"
"33","LeBron James","CLE","78","3190","772","1621","0.476","99","310","0.319","489","701","0.698","83","443","526","470","125","55","250","171","2132","1997","1.88","0.5"
"33","Ricky Davis","MIN","81","3021","506","1089","0.465","123","310","0.397","239","285","0.839","54","261","315","385","80","23","210","189","1374","1338","1.83","0.38"
"35","Kyle Korver","PHI","74","2288","372","845","0.44","132","307","0.43","191","209","0.914","30","229","259","105","57","20","117","188","1067","900","0.9","0.49"
"36","Chucky Atkins","MEM","75","2064","310","715","0.434","116","306","0.379","252","311","0.81","18","121","139","346","50","4","127","136","988","936","2.72","0.39"
"36","Michael Redd","MIL","53","2036","477","1025","0.465","117","306","0.382","345","416","0.829","42","154","196","124","63","9","122","78","1416","1067","1.02","0.52"
"38","Antoine Walker","MIA","78","1818","265","668","0.397","84","305","0.275","46","105","0.438","92","247","339","130","48","17","141","173","660","591","0.92","0.34"
"39","Smush Parker","LAL","82","2457","342","785","0.436","110","301","0.365","113","175","0.646","45","161","206","228","119","10","153","211","907","812","1.49","0.78"
"40","Jason Richardson","GSW","51","1675","306","734","0.417","110","301","0.365","92","140","0.657","71","188","259","172","54","32","82","129","814","773","2.1","0.66"
"41","Rasheed Wallace","DET","75","2419","357","843","0.423","104","296","0.351","108","137","0.788","90","453","543","127","75","118","94","225","926","1180","1.35","0.8"
"42","Jason Williams","MIA","61","1865","235","569","0.413","100","295","0.339","94","103","0.913","18","123","141","322","58","1","100","68","664","743","3.22","0.58"
"42","Morris Peterson","TOR","71","1515","222","517","0.429","106","295","0.359","84","123","0.683","32","205","237","47","45","12","53","126","634","588","0.89","0.85"
"44","Al Harrington","GSW","78","2563","495","1083","0.457","127","293","0.433","168","242","0.694","151","345","496","149","65","24","169","269","1285","1188","0.88","0.39"
"45","Matt Barnes","GSW","76","1813","275","628","0.438","106","290","0.366","90","123","0.732","91","259","350","156","73","41","105","188","746","875","1.49","0.7"
"46","Danny Granger","IND","82","2785","398","868","0.459","110","288","0.382","236","294","0.803","114","267","381","114","67","61","135","245","1142","1102","0.84","0.5"
"47","Brent Barry","SAS","75","1631","202","425","0.475","128","287","0.446","103","117","0.88","17","143","160","138","56","12","61","88","635","703","2.26","0.92"
"48","Michael Finley","SAS","82","1823","273","663","0.412","104","286","0.364","90","98","0.918","34","189","223","108","32","16","46","76","740","675","2.35","0.7"
"49","Hedo Turkoglu","ORL","73","2268","345","823","0.419","109","281","0.388","171","219","0.781","57","236","293","233","70","16","143","221","970","913","1.63","0.49"
"50","Baron Davis","GSW","63","2221","452","1030","0.439","85","280","0.304","275","369","0.745","51","225","276","509","135","29","193","181","1264","1348","2.64","0.7"
