"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"37","Ron Harper","CLE","82","2851","587","1149","0.511","29","116","0.25","323","430","0.751","122","287","409","434","185","74","230","224","1526","1729","1.89","0.8"
"38","Russ Schoene","SEA","69","774","135","349","0.387","42","110","0.382","46","57","0.807","58","107","165","36","37","24","48","136","358","347","0.75","0.77"
"39","Gerald Henderson","PHL","65","986","144","348","0.414","33","107","0.308","104","127","0.819","17","51","68","140","42","3","73","121","425","378","1.92","0.58"
"40","Dominique Wilkins","ATL","80","2997","814","1756","0.464","29","105","0.276","442","524","0.844","256","297","553","211","117","52","181","138","2099","1827","1.17","0.65"
"41","Clyde Drexler","POR","78","3064","829","1672","0.496","27","104","0.26","438","548","0.799","289","326","615","450","213","54","250","269","2123","2252","1.8","0.85"
"41","Reggie Williams","LAC","63","1303","260","594","0.438","30","104","0.288","92","122","0.754","70","109","179","103","81","29","114","181","642","556","0.9","0.71"
"43","Brad Davis","DAL","78","1395","183","379","0.483","32","102","0.314","99","123","0.805","14","94","108","242","48","18","92","151","497","601","2.63","0.52"
"44","Chris Mullin","GOS","82","3093","830","1630","0.509","23","100","0.23","493","553","0.892","152","331","483","415","176","39","296","178","2176","2133","1.4","0.6"
"44","Craig Ehlo","CLE","82","1867","249","524","0.475","39","100","0.39","71","117","0.607","100","195","295","266","110","19","116","161","608","861","2.29","0.95"
"46","Michael Jordan","CHI","81","3255","966","1795","0.538","27","98","0.276","674","793","0.85","149","503","652","650","234","65","290","247","2633","2996","2.24","0.81"
"47","Jay Humphries","MIL","73","2220","345","714","0.483","25","94","0.266","129","158","0.816","70","119","189","405","142","5","160","187","844","1027","2.53","0.89"
"48","Jon Sundvold","MIA","68","1338","307","675","0.455","48","92","0.522","47","57","0.825","18","69","87","137","27","1","87","78","709","496","1.58","0.31"
"49","Manute Bol","GOS","80","1769","127","344","0.369","20","91","0.22","40","66","0.606","116","346","462","27","11","345","79","226","314","837","0.34","0.14"
"50","Mitch Richmond","GOS","79","2717","649","1386","0.468","33","90","0.367","410","506","0.81","158","310","468","334","82","13","269","223","1741","1536","1.24","0.31"
