"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV","PPG"
"39","John Drew","ATL","70","2040","465","957","0.486","4","12","0.333","364","491","0.741","169","206","375","96","64","3","178","250","1298","1039","0.54","0.36",0.636274509803922
"40","Joe Barry Carroll","GOS","76","2627","527","1016","0.519","0","1","0","235","323","0.728","210","423","633","64","64","127","206","265","1289","1394","0.31","0.31",0.490673772363913
"41","James Edwards","CLE","77","2539","528","1033","0.511","0","4","0","232","339","0.684","189","392","581","123","24","117","162","347","1288","1359","0.76","0.15",0.507286333202048
"42","Michael Brooks","SDC","82","2750","537","1066","0.504","0","7","0","202","267","0.757","207","417","624","236","113","39","197","285","1276","1497","1.2","0.57",0.464
"43","Andrew Toney","PHL","77","1909","511","979","0.522","25","59","0.424","227","306","0.742","43","91","134","283","64","17","214","269","1274","1011","1.32","0.3",0.667365112624411
"44","Buck Williams","NJN","82","2825","513","881","0.582","0","1","0","242","388","0.624","347","658","1005","107","84","84","235","285","1268","1799","0.46","0.36",0.448849557522124
"45","Maurice Lucas","NYK","80","2671","505","1001","0.504","0","3","0","253","349","0.725","274","629","903","179","68","70","173","309","1263","1718","1.04","0.39",0.472856608011981
"47","Kelvin Ransey","POR","78","2418","504","1094","0.461","3","38","0.079","242","318","0.761","39","147","186","555","97","4","229","169","1253","1200","2.42","0.42",0.518196856906534
"48","Isiah Thomas","DET","72","2433","453","1068","0.424","17","59","0.288","302","429","0.704","57","152","209","565","150","17","299","253","1225","1125","1.89","0.5",0.503493629264283
"49","Eddie Johnson","ATL","68","2314","455","1011","0.45","7","30","0.233","294","385","0.764","63","128","191","358","102","16","186","188","1211","1045","1.93","0.55",0.52333621434745
"50","Lonnie Shelton","SEA","81","2667","508","1046","0.486","0","8","0","188","240","0.783","161","348","509","252","99","43","199","317","1204","1318","1.27","0.5",0.451443569553806
"51","Rickey Green","UTH","81","2822","500","1015","0.493","0","8","0","202","264","0.765","85","158","243","630","185","9","198","183","1202","1494","3.18","0.93",0.425939050318923
"52","David Greenwood","CHI","82","2914","480","1014","0.473","0","3","0","240","291","0.825","192","594","786","262","70","93","180","292","1200","1646","1.46","0.39",0.411805078929307
"53","Alvan Adams","PHX","79","2393","507","1027","0.494","0","1","0","182","233","0.781","138","448","586","356","114","78","196","269","1196","1563","1.82","0.58",0.499791057250313
