"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"15","Sam Perkins","DAL","80","2626","458","910","0.503","11","33","0.333","307","377","0.814","195","490","685","153","75","94","145","212","1234","1574","1.06","0.52"
"16","Joe Barry Carroll","GOS","79","2801","650","1404","0.463","0","2","0","377","501","0.752","193","477","670","176","101","144","275","277","1677","1615","0.64","0.37"
"17","Larry Smith","GOS","77","2441","314","586","0.536","0","1","0","112","227","0.493","384","472","856","95","62","50","135","286","740","1281","0.7","0.46"
"17","Roy Hinson","CLE","82","2834","621","1167","0.532","0","4","0","364","506","0.719","167","472","639","102","62","112","188","316","1606","1645","0.54","0.33"
"17","Terry Cummings","MIL","82","2669","681","1438","0.474","0","2","0","265","404","0.656","222","472","694","193","121","51","191","283","1627","1599","1.01","0.63"
"20","Mike Gminski","NJN","81","2525","491","949","0.517","0","1","0","351","393","0.893","206","462","668","133","56","71","140","163","1333","1621","0.95","0.4"
"21","Kevin Willis","ATL","82","2300","419","811","0.517","0","6","0","172","263","0.654","243","461","704","45","66","44","177","294","1010","1209","0.25","0.37"
"22","Sidney Green","CHI","80","2307","407","875","0.465","0","8","0","262","335","0.782","208","450","658","139","70","37","220","292","1076","1219","0.63","0.32"
"22","Steve Stipanovich","IND","79","2397","416","885","0.47","2","10","0.2","242","315","0.768","173","450","623","206","75","69","146","261","1076","1361","1.41","0.51"
"24","Larry Nance","PHX","73","2484","582","1001","0.581","0","8","0","310","444","0.698","169","449","618","240","70","130","210","247","1474","1769","1.14","0.33"
"25","Hakeem Olajuwon","HOU","68","2467","625","1188","0.526","0","0","0","347","538","0.645","333","448","781","137","134","231","195","271","1597","1931","0.7","0.69"
"26","Benoit Benjamin","LAC","79","2088","324","661","0.49","1","3","0.333","229","307","0.746","161","439","600","79","64","206","145","286","878","1267","0.55","0.44"
"27","Artis Gilmore","SAN","71","2395","423","684","0.618","0","1","0","338","482","0.701","166","434","600","102","39","108","186","239","1184","1442","0.55","0.21"
"28","Dan Roundfield","WAS","79","2321","322","660","0.488","0","6","0","273","362","0.754","210","432","642","167","36","51","187","194","917","1199","0.89","0.19"
"29","Mychal Thompson","POR","82","2569","503","1011","0.498","0","0","0","198","309","0.641","181","427","608","176","76","35","196","267","1204","1284","0.9","0.39"
"30","Wayne Cooper","DEN","78","2112","422","906","0.466","3","7","0.429","174","219","0.795","190","420","610","81","42","227","117","315","1021","1335","0.69","0.36"
"31","Charles Oakley","CHI","77","1772","281","541","0.519","0","3","0","178","269","0.662","255","409","664","133","68","30","175","250","740","1109","0.76","0.39"
"32","Bill Walton","BOS","80","1546","231","411","0.562","0","0","0","144","202","0.713","136","408","544","165","38","106","151","210","606","1070","1.09","0.25"
"33","Maurice Lucas","LAL","77","1750","302","653","0.462","1","2","0.5","180","230","0.783","164","402","566","84","45","24","121","253","785","982","0.69","0.37"
"34","Alton Lister","MIL","81","1812","318","577","0.551","0","2","0","160","266","0.602","199","393","592","101","49","142","161","300","796","1154","0.63","0.3"
"34","Wayman Tisdale","IND","81","2277","516","1002","0.515","0","2","0","160","234","0.684","191","393","584","79","32","44","188","290","1192","1183","0.42","0.17"
"36","Cedric Maxwell","LAC","76","2458","314","661","0.475","0","3","0","447","562","0.795","241","383","624","215","61","29","206","252","1075","1336","1.04","0.3"
"37","David Greenwood","SAN","68","1910","198","388","0.51","0","1","0","142","184","0.772","151","380","531","90","37","52","113","207","538","903","0.8","0.33"
"37","Kevin McHale","BOS","68","2397","561","978","0.574","0","0","0","326","420","0.776","171","380","551","181","29","134","149","192","1448","1683","1.22","0.2"
"39","Mel Turpin","CLE","80","2292","456","838","0.544","0","4","0","185","228","0.811","182","374","556","55","65","106","134","260","1097","1320","0.41","0.49"
"40","Kurt Rambis","LAL","74","1573","160","269","0.595","0","0","0","88","122","0.721","156","361","517","69","66","33","97","198","408","853","0.71","0.68"
"40","Rodney McCray","HOU","82","2610","338","629","0.537","0","3","0","171","222","0.77","159","361","520","292","50","58","130","197","847","1295","2.25","0.39"
"42","Dominique Wilkins","ATL","78","3049","888","1897","0.468","13","70","0.186","577","705","0.818","261","357","618","206","138","49","251","170","2366","1989","0.82","0.55"
"43","Manute Bol","WAS","80","2090","128","278","0.46","0","1","0","42","86","0.488","123","354","477","23","28","397","65","255","298","964","0.35","0.43"
"44","Xavier McDaniel","SEA","82","2706","576","1176","0.49","2","10","0.2","250","364","0.687","307","348","655","193","101","37","248","305","1404","1428","0.78","0.41"
"45","Kenny Carr","POR","55","1557","232","466","0.498","0","4","0","149","217","0.687","146","346","492","70","38","30","106","203","613","835","0.66","0.36"
"46","Kareem Abdul-Jabbar","LAL","79","2629","755","1338","0.564","0","2","0","336","439","0.765","133","345","478","280","67","130","203","248","1846","1912","1.38","0.33"
"46","Thurl Bailey","UTH","82","2358","483","1077","0.448","0","7","0","230","277","0.83","148","345","493","153","42","114","144","160","1196","1213","1.06","0.29"
"48","Cliff Levingston","ATL","81","1945","294","551","0.534","0","1","0","164","242","0.678","193","341","534","72","76","39","113","260","752","1025","0.64","0.67"
"48","Magic Johnson","LAL","72","2578","483","918","0.526","10","43","0.233","378","434","0.871","85","341","426","907","113","16","273","133","1354","2052","3.32","0.41"
"50","Alvin Robertson","SAN","82","2878","562","1093","0.514","8","29","0.276","260","327","0.795","184","332","516","448","301","40","256","296","1392","1843","1.75","1.18"
