"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"39","Trevor Ariza","HOU","82","2930","366","910","0.402","194","555","0.35","122","143","0.853","77","382","459","209","152","17","141","186","1048","1179","1.48","1.08"
"42","Wilson Chandler","DEN","78","2471","418","975","0.429","139","406","0.342","110","142","0.775","96","379","475","134","58","29","110","231","1085","1082","1.22","0.53"
"43","Josh Smith","HOU","83","2301","414","987","0.419","72","228","0.316","127","255","0.498","152","378","530","277","87","116","206","228","1027","1130","1.35","0.42"
"44","Evan Turner","BOS","82","2260","320","746","0.429","33","119","0.277","106","141","0.752","40","377","417","449","83","19","198","180","779","1088","2.27","0.42"
"45","Kawhi Leonard","SAS","64","2033","394","822","0.479","67","192","0.349","202","252","0.802","85","376","461","161","148","48","97","128","1057","1300","1.66","1.53"
"46","Carlos Boozer","LAL","71","1692","371","743","0.499","0","0","0","94","150","0.627","111","371","482","95","41","12","92","184","836","946","1.03","0.45"
"47","Ed Davis","LAL","79","1840","282","469","0.601","0","0","0","92","189","0.487","230","370","600","94","49","98","58","202","656","1155","1.62","0.85"
"48","LeBron James","CLE","69","2493","624","1279","0.488","120","339","0.354","375","528","0.71","51","365","416","511","109","49","272","135","1743","1748","1.88","0.4"
"49","Russell Westbrook","OKC","67","2302","627","1471","0.426","86","288","0.299","546","654","0.835","124","364","488","574","140","14","293","184","1886","1857","1.96","0.48"
"49","Serge Ibaka","OKC","64","2116","374","786","0.476","77","205","0.376","92","110","0.836","135","364","499","55","30","155","97","194","917","1129","0.57","0.31"
