"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"19","Jared Sullinger","BOS","81","1915","351","806","0.435","29","103","0.282","103","161","0.64","194","479","673","187","75","47","102","209","834","1201","1.83","0.74"
"20","Greg Monroe","MIL","79","2314","491","941","0.522","0","1","0","228","308","0.74","218","478","696","178","72","67","129","163","1210","1564","1.38","0.56"
"21","Bismack Biyombo","TOR","82","1808","156","288","0.542","0","1","0","142","226","0.628","182","473","655","29","19","133","71","225","454","1003","0.41","0.27"
"22","Tristan Thompson","CLE","82","2269","247","420","0.588","0","0","0","149","242","0.616","268","470","738","62","38","51","61","202","643","1205","1.02","0.62"
"23","Zaza Pachulia","DAL","76","2004","219","470","0.466","0","3","0","212","276","0.768","249","469","718","128","64","22","119","181","650","1148","1.08","0.54"
"24","Rudy Gobert","UTA","61","1932","198","354","0.559","0","0","0","161","283","0.569","208","460","668","91","45","135","114","163","557","1104","0.8","0.4"
"25","Carmelo Anthony","NYK","72","2530","567","1307","0.434","105","310","0.339","334","403","0.829","98","458","556","299","62","38","176","180","1573","1543","1.7","0.35"
"26","LaMarcus Aldridge","SAS","74","2261","536","1045","0.513","0","16","0","259","302","0.858","176","456","632","110","38","81","99","151","1331","1541","1.11","0.38"
"27","LeBron James","CLE","76","2709","737","1416","0.52","87","282","0.309","359","491","0.731","111","454","565","514","104","49","249","143","1920","2092","2.06","0.42"
"28","Al Horford","ATL","82","2631","529","1048","0.505","88","256","0.344","103","129","0.798","148","448","596","263","68","121","107","163","1249","1645","2.46","0.64"
"29","James Harden","HOU","82","3125","710","1617","0.439","236","657","0.359","720","837","0.86","63","438","501","612","139","51","374","229","2376","2281","1.64","0.37"
"30","Dirk Nowitzki","DAL","75","2364","498","1112","0.448","126","342","0.368","250","280","0.893","52","437","489","132","52","52","84","161","1372","1369","1.57","0.62"
"31","Gorgui Dieng","MIN","82","2220","308","579","0.532","6","20","0.3","205","248","0.827","157","428","585","143","94","96","140","219","827","1291","1.02","0.67"
"32","Mason Plumlee","POR","82","2084","267","517","0.516","0","4","0","215","335","0.642","201","427","628","226","68","85","154","253","749","1232","1.47","0.44"
"33","Will Barton","DEN","82","2353","425","983","0.432","112","325","0.345","216","268","0.806","59","417","476","203","71","39","139","147","1178","1218","1.46","0.51"
"34","Alex Len","PHX","78","1821","264","624","0.423","1","7","0.143","174","239","0.728","178","416","594","97","38","62","145","230","703","924","0.67","0.26"
"35","Enes Kanter","OKC","82","1721","414","719","0.576","10","21","0.476","200","251","0.797","249","415","664","33","26","33","115","166","1038","1323","0.29","0.23"
"36","Tobias Harris","DET","76","2513","417","889","0.469","80","239","0.335","202","243","0.831","96","414","510","169","65","40","108","153","1116","1279","1.57","0.6"
"37","Nikola Vucevic","ORL","65","2037","533","1046","0.51","2","9","0.222","113","150","0.753","174","402","576","179","53","70","123","173","1181","1386","1.46","0.43"
"38","Al-Farouq Aminu","POR","82","2341","299","719","0.416","126","349","0.361","115","156","0.737","98","401","499","138","72","53","120","171","839","1020","1.15","0.6"
"38","Tyson Chandler","PHX","66","1618","183","314","0.583","0","1","0","106","171","0.62","175","401","576","64","36","44","93","145","472","903","0.69","0.39"
"40","Kawhi Leonard","SAS","72","2380","551","1090","0.506","129","291","0.443","292","334","0.874","95","398","493","186","128","71","105","133","1523","1715","1.77","1.22"
"41","Kristaps Porzingis","NYK","72","2047","373","886","0.421","81","243","0.333","201","240","0.838","132","394","526","94","53","134","121","205","1028","1162","0.78","0.44"
"41","Marvin Williams","CHA","81","2338","338","747","0.452","152","378","0.402","120","144","0.833","127","394","521","110","58","77","62","133","948","1219","1.77","0.94"
"43","Serge Ibaka","OKC","78","2500","416","869","0.479","60","184","0.326","91","121","0.752","141","392","533","66","38","148","108","211","983","1177","0.61","0.35"
"44","Nerlens Noel","PHI","67","1965","306","587","0.521","1","2","0.5","134","227","0.59","154","388","542","122","118","100","158","192","747","1097","0.77","0.75"
"45","Nikola Jokic","DEN","80","1733","307","600","0.512","28","84","0.333","154","190","0.811","181","379","560","189","79","50","104","208","796","1241","1.82","0.76"
"46","Ed Davis","POR","81","1684","206","337","0.611","0","0","0","114","204","0.559","224","375","599","88","57","72","64","202","526","1057","1.38","0.89"
"47","Nicolas Batum","CHA","70","2448","372","873","0.426","139","399","0.348","163","192","0.849","55","373","428","403","65","43","205","114","1046","1250","1.97","0.32"
"48","Andrew Bogut","GSW","70","1451","175","279","0.627","1","1","1","24","50","0.48","121","371","492","162","33","114","83","221","375","963","1.95","0.4"
"49","Brook Lopez","BKN","73","2457","591","1157","0.511","2","14","0.143","317","403","0.787","204","369","573","146","58","124","175","215","1501","1575","0.83","0.33"
"49","Ian Mahinmi","IND","71","1816","264","448","0.589","0","0","0","132","225","0.587","138","369","507","104","65","75","100","220","660","1034","1.04","0.65"
