"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"27","Ryan Anderson","ORL","61","1964","332","757","0.439","166","422","0.393","150","171","0.877","224","247","471","54","50","26","57","146","980","1078","0.95","0.88"
"28","C.J. Watson","CHI","49","1159","161","437","0.368","68","173","0.393","84","104","0.808","21","84","105","200","45","8","97","103","474","439","2.06","0.46"
"29","John Lucas III","CHI","49","726","143","358","0.399","55","140","0.393","28","32","0.875","22","54","76","108","19","1","42","42","369","312","2.57","0.45"
"30","Nicolas Batum","POR","59","1791","289","641","0.451","107","274","0.391","133","159","0.836","81","190","271","84","57","60","90","105","818","822","0.93","0.63"
"31","James Harden","OKC","62","1946","309","629","0.491","114","292","0.39","312","369","0.846","30","222","252","229","62","15","137","150","1044","1088","1.67","0.45"
"32","Steve Nash","PHX","62","1961","295","555","0.532","55","141","0.39","127","142","0.894","26","160","186","664","38","8","229","53","772","1164","2.9","0.17"
"33","Marvin Williams","ATL","57","1500","203","470","0.432","58","149","0.389","115","146","0.788","76","218","294","71","47","18","39","84","579","672","1.82","1.21"
"34","Mo Williams","LAC","52","1472","260","611","0.426","93","239","0.389","72","80","0.9","23","76","99","160","51","7","86","103","685","557","1.86","0.59"
"35","Mario Chalmers","MIA","64","1825","223","498","0.448","101","260","0.388","80","101","0.792","16","155","171","222","97","11","142","166","627","690","1.56","0.68"
"36","Joe Johnson","ATL","60","2127","423","931","0.454","125","322","0.388","158","186","0.849","53","168","221","232","48","13","116","75","1129","991","2","0.41"
"37","Kevin Durant","OKC","66","2546","643","1297","0.496","133","344","0.387","431","501","0.86","40","487","527","231","88","77","248","133","1850","1801","0.93","0.36"
"38","Randy Foye","LAC","65","1682","256","644","0.398","127","329","0.386","73","85","0.859","25","113","138","146","46","24","73","130","712","593","2","0.63"
"39","Paul George","IND","66","1958","281","639","0.44","90","234","0.385","146","182","0.802","56","314","370","158","108","38","117","191","798","961","1.35","0.92"
"40","Jannero Pargo","ATL","50","671","105","253","0.415","53","138","0.384","19","20","0.95","9","64","73","96","20","2","49","64","282","275","1.96","0.41"
"41","Chauncey Billups","LAC","20","607","83","228","0.364","48","125","0.384","85","95","0.895","4","46","50","80","9","3","38","40","299","248","2.11","0.24"
"42","Roger Mason Jr.","WAS","52","697","103","258","0.399","59","154","0.383","21","27","0.778","7","62","69","47","13","5","32","33","286","227","1.47","0.41"
"43","Wesley Matthews","POR","66","2228","314","763","0.412","129","337","0.383","147","171","0.86","56","168","224","113","96","15","73","148","904","806","1.55","1.32"
"44","Jared Dudley","PHX","65","2020","312","643","0.485","80","209","0.383","119","164","0.726","95","206","301","112","49","19","72","107","823","856","1.56","0.68"
"45","Leandro Barbosa","IND","64","1382","271","637","0.425","65","170","0.382","101","124","0.815","33","95","128","96","56","7","94","135","708","512","1.02","0.6"
"46","Danny Granger","IND","62","2062","391","941","0.416","123","323","0.381","254","291","0.873","79","228","307","109","62","40","110","144","1159","980","0.99","0.56"
"47","Brandon Knight","DET","66","2129","319","769","0.415","105","276","0.38","104","137","0.759","33","178","211","251","49","10","171","154","847","714","1.47","0.29"
"48","Jrue Holiday","PHI","65","2196","360","834","0.432","65","171","0.38","94","120","0.783","57","155","212","290","103","18","135","137","879","867","2.15","0.76"
"49","Isaiah Thomas","SAC","65","1656","256","571","0.448","83","219","0.379","154","185","0.832","48","120","168","266","53","8","105","121","749","793","2.53","0.51"
"50","Jason Terry","DAL","63","2000","357","830","0.43","138","365","0.378","98","111","0.883","16","133","149","226","73","11","127","69","950","796","1.78","0.58"
"51","Mike Conley","MEM","62","2174","296","684","0.433","60","159","0.377","136","158","0.861","22","134","156","404","136","11","125","133","788","960","3.23","1.09"
"52","Marco Belinelli","NOH","66","1966","286","686","0.417","107","284","0.377","101","129","0.783","19","153","172","101","48","5","69","115","780","609","1.46","0.7"
"53","Jameer Nelson","ORL","57","1706","259","606","0.427","87","231","0.377","71","88","0.807","29","152","181","325","38","5","135","130","676","726","2.41","0.28"
"54","Kyle Lowry","HOU","47","1510","210","513","0.409","79","211","0.374","171","198","0.864","37","176","213","310","73","14","130","133","670","820","2.39","0.56"
"55","Kevin Love","MIN","55","2145","474","1059","0.448","105","282","0.372","379","460","0.824","226","508","734","111","47","28","128","152","1432","1558","0.87","0.37"
"56","Jose Calderon","TOR","53","1799","218","477","0.457","59","159","0.371","60","68","0.882","19","141","160","468","47","3","104","94","555","862","4.5","0.45"
"57","Chris Paul","LAC","60","2181","425","890","0.478","79","213","0.371","260","302","0.861","42","171","213","543","152","4","124","138","1189","1470","4.38","1.23"
"58","Anthony Morrow","NJN","62","1636","272","658","0.413","106","286","0.371","97","104","0.933","31","96","127","61","46","9","70","86","747","527","0.87","0.66"
"58","J.J. Barea","MIN","41","1032","167","418","0.4","53","143","0.371","76","98","0.776","14","100","114","232","21","0","103","61","463","454","2.25","0.2"
"60","Vladimir Radmanovic","ATL","49","755","74","197","0.376","50","135","0.37","22","29","0.759","34","109","143","54","21","15","35","62","220","288","1.54","0.6"
"61","Jason Richardson","ORL","54","1591","243","596","0.408","102","277","0.368","41","69","0.594","36","158","194","107","53","22","60","91","629","564","1.78","0.88"
"62","Dirk Nowitzki","DAL","62","2079","473","1034","0.457","78","212","0.368","318","355","0.896","46","372","418","136","42","30","117","129","1342","1253","1.16","0.36"
"63","Luol Deng","CHI","54","2129","311","755","0.412","79","215","0.367","127","165","0.77","77","273","350","157","56","36","96","81","828","849","1.64","0.58"
"64","George Hill","IND","50","1274","168","380","0.442","54","147","0.367","91","117","0.778","31","120","151","145","42","17","52","98","481","546","2.79","0.81"
"65","Paul Pierce","BOS","61","2075","394","890","0.443","100","273","0.366","293","344","0.852","37","280","317","274","70","26","173","147","1181","1148","1.58","0.41"
"66","Nick Young","LAC","62","1729","316","784","0.403","103","282","0.365","144","169","0.852","31","102","133","56","44","17","83","141","879","553","0.68","0.53"
"67","Ty Lawson","DEN","61","2124","374","767","0.488","73","200","0.365","178","216","0.824","54","173","227","401","82","6","149","94","999","1135","2.69","0.55"
"68","Jodie Meeks","PHI","66","1644","191","467","0.409","97","266","0.365","77","85","0.906","17","144","161","54","40","3","29","82","556","501","1.86","1.38"
"69","Nate Robinson","GSW","51","1192","205","484","0.424","66","181","0.365","94","113","0.832","15","85","100","231","59","2","75","118","570","589","3.08","0.79"
"70","O.J. Mayo","MEM","66","1771","300","736","0.408","100","275","0.364","133","172","0.773","30","180","210","169","71","23","124","137","833","707","1.36","0.57"
"71","Lou Williams","PHI","64","1682","318","782","0.407","83","229","0.362","237","292","0.812","30","125","155","221","53","18","71","90","956","813","3.11","0.75"
"72","LeBron James","MIA","62","2326","621","1169","0.531","54","149","0.362","387","502","0.771","94","398","492","387","115","50","213","96","1683","1851","1.82","0.54"
"73","Anthony Parker","CLE","51","1280","141","326","0.433","50","138","0.362","35","56","0.625","10","128","138","120","38","7","50","65","367","414","2.4","0.76"
"74","Shannon Brown","PHX","59","1400","251","598","0.42","68","188","0.362","80","99","0.808","38","119","157","69","44","15","64","66","650","505","1.08","0.69"
"75","Devin Harris","UTA","63","1741","241","542","0.445","77","213","0.362","156","209","0.746","12","100","112","316","64","13","122","136","715","744","2.59","0.53"
"76","Jimmer Fredette","SAC","61","1135","172","446","0.386","78","216","0.361","40","48","0.833","17","56","73","108","30","3","67","73","462","327","1.61","0.45"
"77","Vince Carter","DAL","61","1542","223","542","0.411","74","205","0.361","95","115","0.826","32","173","205","139","56","25","84","134","615","617","1.66","0.67"
"78","Carlos Delfino","MIL","54","1537","182","453","0.402","86","239","0.36","38","48","0.792","20","188","208","123","79","10","66","99","488","561","1.86","1.2"
"79","Dorell Wright","GSW","61","1650","222","526","0.422","105","292","0.36","80","98","0.816","60","218","278","94","58","26","51","97","629","712","1.84","1.14"
"80","Caron Butler","LAC","63","1871","287","705","0.407","92","257","0.358","87","107","0.813","44","186","230","78","52","9","77","123","753","607","1.01","0.68"
"81","Jason Kidd","DAL","48","1379","99","273","0.363","79","223","0.354","22","28","0.786","15","183","198","264","82","10","91","83","299","582","2.9","0.9"
"82","Hedo Turkoglu","ORL","53","1653","209","504","0.415","91","258","0.353","67","95","0.705","24","175","199","233","45","17","142","139","576","605","1.64","0.32"
"83","JR Smith","NYK","35","967","165","405","0.407","67","193","0.347","39","55","0.709","29","107","136","84","54","6","46","87","436","414","1.83","1.17"
"84","Kevin Martin","HOU","40","1264","222","537","0.413","78","225","0.347","160","179","0.894","13","93","106","110","28","3","70","70","682","525","1.57","0.4"
"85","Daequan Cook","OKC","57","989","109","296","0.368","79","228","0.346","14","22","0.636","12","110","122","15","22","11","16","69","311","270","0.94","1.38"
"86","Linas Kleiza","TOR","49","1057","165","410","0.402","62","179","0.346","81","100","0.81","42","157","199","46","23","4","64","119","473","417","0.72","0.36"
"87","Channing Frye","PHX","64","1669","255","613","0.416","91","263","0.346","73","82","0.89","71","308","379","88","42","70","63","176","674","823","1.4","0.67"
"88","Gordon Hayward","UTA","66","2015","267","586","0.456","55","159","0.346","193","232","0.832","59","171","230","207","53","41","109","106","782","846","1.9","0.49"
"89","Kirk Hinrich","ATL","48","1237","122","295","0.414","47","136","0.346","25","32","0.781","11","90","101","132","38","11","58","100","316","360","2.28","0.66"
"90","Marcus Thornton","SAC","51","1780","352","803","0.438","107","310","0.345","141","163","0.865","84","104","188","98","71","12","84","111","952","764","1.17","0.85"
"91","Jeff Teague","ATL","66","2183","320","672","0.476","51","149","0.342","140","185","0.757","21","138","159","321","106","37","134","145","831","923","2.4","0.79"
"92","Antawn Jamison","CLE","65","2151","421","1044","0.403","91","267","0.341","185","271","0.683","123","285","408","131","51","43","90","164","1118","952","1.46","0.57"
"93","D.J. Augustin","CHA","48","1408","183","487","0.376","61","179","0.341","105","120","0.875","24","85","109","307","36","1","110","65","532","556","2.79","0.33"
"94","Shane Battier","MIA","65","1499","113","292","0.387","62","183","0.339","23","37","0.622","56","100","156","82","64","33","37","105","311","416","2.22","1.73"
"95","Chandler Parsons","HOU","63","1804","248","549","0.452","60","178","0.337","43","78","0.551","90","210","300","134","73","29","81","142","599","718","1.65","0.9"
"96","Goran Dragic","HOU","66","1752","277","600","0.462","68","202","0.337","153","190","0.805","53","115","168","351","85","10","157","166","775","872","2.24","0.54"
"97","Deron Williams","NJN","55","1999","391","961","0.407","115","342","0.336","257","305","0.843","23","160","183","481","67","20","219","121","1154","1068","2.2","0.31"
"98","Steve Blake","LAL","53","1237","101","268","0.377","53","158","0.335","21","27","0.778","9","76","85","175","39","2","72","75","276","332","2.43","0.54"
"99","Mickael Pietrus","BOS","42","921","104","270","0.385","61","182","0.335","20","31","0.645","18","112","130","25","21","10","33","81","289","265","0.76","0.64"
"100","Carmelo Anthony","NYK","55","1876","441","1025","0.43","68","203","0.335","295","367","0.804","88","256","344","200","62","24","144","156","1245","1075","1.39","0.43"
"101","Al Harrington","DEN","64","1761","345","773","0.446","101","303","0.333","119","176","0.676","72","318","390","88","58","12","112","181","910","861","0.79","0.52"
"101","Matt Barnes","LAL","63","1440","175","387","0.452","46","138","0.333","95","128","0.742","97","247","344","126","35","48","73","152","491","726","1.73","0.48"
"103","Brandon Jennings","MIL","66","2331","469","1121","0.418","129","388","0.332","193","239","0.808","49","177","226","365","104","22","146","114","1260","1133","2.5","0.71"
"104","Danilo Gallinari","DEN","43","1351","193","466","0.414","60","183","0.328","182","209","0.871","28","174","202","116","42","23","68","86","628","643","1.71","0.62"
"105","Luke Ridnour","MIN","53","1750","242","550","0.44","49","152","0.322","106","119","0.891","19","122","141","252","56","16","96","136","639","687","2.63","0.58"
"106","Russell Westbrook","OKC","66","2331","578","1266","0.457","62","196","0.316","340","413","0.823","96","205","301","362","112","21","239","147","1558","1354","1.52","0.47"
"107","Omri Casspi","CLE","65","1341","166","412","0.403","53","168","0.315","74","108","0.685","63","165","228","66","37","21","64","115","459","467","1.03","0.58"
"108","Wesley Johnson","MIN","65","1469","158","397","0.398","53","169","0.314","24","34","0.706","24","153","177","59","35","48","60","115","393","403","0.98","0.58"
"109","MarShon Brooks","NJN","56","1648","274","640","0.428","47","150","0.313","113","148","0.764","70","130","200","131","52","15","118","116","708","587","1.11","0.44"
"110","Derrick Rose","CHI","39","1375","302","695","0.435","54","173","0.312","194","239","0.812","26","105","131","307","35","28","119","52","852","796","2.58","0.29"
"110","Rudy Gay","MEM","65","2422","485","1067","0.455","54","173","0.312","208","263","0.791","130","287","417","147","95","55","161","138","1232","1148","0.91","0.59"
"112","Monta Ellis","MIL","58","2120","450","1040","0.433","62","201","0.308","219","275","0.796","20","180","200","346","85","18","177","136","1181","1007","1.96","0.48"
"113","Jamal Crawford","POR","60","1613","283","737","0.384","80","260","0.308","191","206","0.927","16","102","118","191","55","14","111","74","837","635","1.72","0.5"
"114","CJ Miles","UTA","56","1145","177","465","0.381","46","150","0.307","108","136","0.794","27","89","116","69","46","18","53","122","508","388","1.3","0.87"
"114","Gerald Wallace","NJN","58","2076","287","632","0.454","46","150","0.307","180","225","0.8","87","299","386","164","85","36","111","145","800","970","1.48","0.77"
"116","Iman Shumpert","NYK","59","1705","214","534","0.401","48","157","0.306","87","109","0.798","42","144","186","164","101","8","111","173","563","569","1.48","0.91"
"117","Raymond Felton","POR","60","1906","261","642","0.407","62","203","0.305","100","124","0.806","27","122","149","390","78","10","170","122","684","736","2.29","0.46"
"118","Kemba Walker","CHA","66","1792","281","767","0.366","69","226","0.305","168","213","0.789","30","204","234","289","60","20","119","79","799","752","2.43","0.5"
"119","Kobe Bryant","LAL","58","2232","574","1336","0.43","87","287","0.303","381","451","0.845","66","247","313","264","69","18","204","105","1616","1244","1.29","0.34"
"120","Metta World Peace","LAL","64","1720","183","465","0.394","56","189","0.296","71","115","0.617","71","147","218","140","69","27","69","137","493","552","2.03","1"
"121","Jordan Crawford","WAS","64","1753","349","872","0.4","79","273","0.289","161","203","0.793","44","124","168","190","59","5","141","111","938","654","1.35","0.42"
"122","Stephen Jackson","SAS","47","1212","159","425","0.374","49","170","0.288","94","114","0.825","22","141","163","118","54","13","103","99","461","420","1.15","0.52"
