"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"20","Paul Pierce","WAS","73","1914","293","656","0.447","118","303","0.389","164","210","0.781","45","249","294","144","46","24","92","160","868","875","1.57","0.5"
"21","Brandon Knight","PHX","63","2035","375","888","0.422","125","321","0.389","195","223","0.874","28","216","244","330","90","10","189","114","1070","1014","1.75","0.48"
"22","Wesley Matthews","POR","60","2024","337","752","0.448","173","445","0.389","109","145","0.752","38","184","222","139","77","10","81","132","956","872","1.72","0.95"
"23","Rasual Butler","WAS","75","1505","218","517","0.422","91","235","0.387","53","67","0.791","27","170","197","63","29","22","48","98","580","530","1.31","0.6"
"24","Aaron Brooks","CHI","82","1885","344","817","0.421","121","313","0.387","145","174","0.833","32","134","166","261","54","15","157","189","954","791","1.66","0.34"
"25","Mike Conley","MEM","70","2225","393","882","0.446","107","277","0.386","214","249","0.859","29","180","209","375","89","14","156","139","1107","1114","2.4","0.57"
"26","JR Smith","CLE","70","2079","315","755","0.417","163","426","0.383","54","72","0.75","30","188","218","195","82","22","97","163","847","809","2.01","0.85"
"27","Chandler Parsons","DAL","66","2186","383","829","0.462","132","347","0.38","139","193","0.72","64","259","323","161","69","19","96","140","1037","1013","1.68","0.72"
"28","Dirk Nowitzki","DAL","77","2282","487","1062","0.459","104","274","0.38","255","289","0.882","44","413","457","143","39","33","82","160","1333","1314","1.74","0.48"
"29","Caron Butler","DET","78","1623","161","396","0.407","83","219","0.379","55","61","0.902","21","175","196","79","43","4","49","120","460","492","1.61","0.88"
"30","Greivis Vasquez","TOR","82","1991","296","725","0.408","133","351","0.379","50","66","0.758","22","194","216","302","46","10","119","177","775","785","2.54","0.39"
"31","Evan Fournier","ORL","58","1661","253","575","0.44","85","225","0.378","107","147","0.728","28","125","153","120","40","2","82","116","698","569","1.46","0.49"
"32","Charlie Villanueva","DAL","64","678","150","362","0.414","83","221","0.376","20","35","0.571","30","119","149","19","15","22","28","64","403","353","0.68","0.54"
"33","James Harden","HOU","81","2981","647","1470","0.44","208","555","0.375","715","824","0.868","75","384","459","565","154","60","321","208","2217","2202","1.76","0.48"
"34","Robert Covington","PHI","70","1956","299","756","0.396","167","446","0.374","178","217","0.82","65","251","316","105","97","31","128","189","943","868","0.82","0.76"
"35","Marco Belinelli","SAS","62","1388","199","470","0.423","86","230","0.374","84","99","0.848","26","131","157","94","31","3","61","85","568","506","1.54","0.51"
"36","Quincy Pondexter","NOP","75","1793","188","447","0.421","91","244","0.373","71","96","0.74","53","142","195","94","19","24","51","150","538","535","1.84","0.37"
"37","Isaiah Thomas","BOS","67","1726","335","796","0.421","129","346","0.373","302","348","0.868","33","120","153","284","57","5","143","150","1101","950","1.99","0.4"
"38","Terrence Ross","TOR","82","2092","309","753","0.41","145","390","0.372","44","56","0.786","32","194","226","86","53","25","69","136","807","672","1.25","0.77"
"39","Patrick Patterson","TOR","81","2156","240","535","0.449","105","283","0.371","63","80","0.788","127","306","433","155","60","44","54","149","648","974","2.87","1.11"
"40","Wayne Ellington","LAL","65","1675","254","617","0.412","90","243","0.37","52","64","0.813","31","179","210","105","33","2","50","77","650","575","2.1","0.66"
"41","Isaiah Canaan","PHI","47","938","146","378","0.386","91","246","0.37","49","60","0.817","18","69","87","98","29","3","62","83","432","344","1.58","0.47"
"42","Nick Young","LAL","42","1000","174","476","0.366","83","225","0.369","132","148","0.892","17","79","96","41","23","11","44","83","563","372","0.93","0.52"
"43","Kevin Love","CLE","75","2532","413","952","0.434","144","392","0.367","258","321","0.804","142","589","731","168","51","39","122","140","1228","1493","1.38","0.42"
"44","Deron Williams","BKN","68","2114","298","771","0.387","87","237","0.367","201","241","0.834","29","208","237","448","64","17","154","157","884","983","2.91","0.42"
"45","Anthony Tolliver","DET","76","1433","161","393","0.41","106","290","0.366","54","69","0.783","51","185","236","59","24","16","51","137","482","519","1.16","0.47"
"46","Tobias Harris","ORL","68","2369","442","949","0.466","87","239","0.364","193","245","0.788","73","357","430","124","69","36","115","134","1164","1149","1.08","0.6"
"47","Gordon Hayward","UTA","76","2618","484","1087","0.445","120","330","0.364","375","462","0.812","54","319","373","313","108","30","206","131","1463","1391","1.52","0.52"
"48","Matt Barnes","LAC","76","2271","277","624","0.444","136","376","0.362","74","95","0.779","51","251","302","114","67","50","87","240","764","842","1.31","0.77"
"49","Joe Johnson","BKN","80","2791","446","1025","0.435","121","337","0.359","141","176","0.801","53","331","384","292","59","14","137","120","1154","1152","2.13","0.43"
"50","Marvin Williams","CHA","78","2035","210","495","0.424","95","265","0.358","62","87","0.713","58","328","386","100","69","36","60","146","577","798","1.67","1.15"
"51","Ben McLemore","SAC","82","2670","363","831","0.437","140","391","0.358","130","160","0.813","31","210","241","140","77","19","138","219","996","837","1.01","0.56"
"52","Marcus Morris","PHX","81","2045","331","763","0.434","112","313","0.358","71","113","0.628","73","312","385","133","63","16","73","188","845","895","1.82","0.86"
"53","Randy Foye","DEN","50","1087","148","402","0.368","94","263","0.357","45","55","0.818","9","76","85","119","34","11","60","97","435","360","1.98","0.57"
"54","O.J. Mayo","MIL","71","1697","296","701","0.422","99","277","0.357","115","139","0.827","30","157","187","197","57","18","128","165","806","708","1.54","0.45"
"55","Devin Harris","DAL","76","1685","219","524","0.418","95","266","0.357","132","162","0.815","13","122","135","237","78","14","85","147","665","709","2.79","0.92"
"56","Patrick Beverley","HOU","56","1727","204","532","0.383","115","323","0.356","45","60","0.75","67","170","237","192","59","23","83","182","568","653","2.31","0.71"
"57","Danilo Gallinari","DEN","59","1426","228","568","0.401","107","301","0.355","171","191","0.895","31","187","218","83","47","20","57","94","734","685","1.46","0.83"
"58","Bojan Bogdanovic","BKN","78","1854","261","576","0.453","91","256","0.355","87","106","0.821","50","163","213","68","34","9","78","104","700","612","0.87","0.44"
"59","Arron Afflalo","POR","78","2502","375","884","0.424","118","333","0.354","167","198","0.843","27","220","247","129","41","7","116","167","1035","803","1.11","0.35"
"60","Gerald Green","PHX","74","1446","324","778","0.416","137","387","0.354","99","120","0.825","33","153","186","91","42","12","104","145","884","636","0.88","0.4"
"61","LeBron James","CLE","69","2493","624","1279","0.488","120","339","0.354","375","528","0.71","51","365","416","511","109","49","272","135","1743","1748","1.88","0.4"
"62","Avery Bradley","BOS","77","2428","434","1013","0.428","124","352","0.352","79","100","0.79","46","195","241","135","82","15","109","177","1071","835","1.24","0.75"
"63","Wesley Johnson","LAL","76","2245","286","691","0.414","91","259","0.351","90","112","0.804","67","252","319","124","59","45","87","162","753","786","1.43","0.68"
"64","Trevor Ariza","HOU","82","2930","366","910","0.402","194","555","0.35","122","143","0.853","77","382","459","209","152","17","141","186","1048","1179","1.48","1.08"
"65","Goran Dragic","MIA","78","2640","502","1002","0.501","90","259","0.347","181","234","0.774","81","193","274","350","78","15","173","195","1275","1266","2.02","0.45"
"66","CJ Miles","IND","70","1841","329","827","0.398","154","446","0.345","130","161","0.807","18","196","214","75","60","26","73","132","942","715","1.03","0.82"
"67","PJ Tucker","PHX","78","2383","261","596","0.438","87","252","0.345","104","143","0.727","114","388","502","122","107","23","96","179","713","997","1.27","1.12"
"68","Jameer Nelson","DEN","63","1406","205","504","0.407","89","258","0.345","24","36","0.667","33","113","146","253","47","6","109","136","523","555","2.32","0.43"
"68","Manu Ginobili","SAS","70","1587","251","589","0.426","89","258","0.345","147","204","0.721","28","183","211","293","67","20","154","138","738","780","1.9","0.44"
"70","Kentavious Caldwell-Pope","DET","82","2587","390","972","0.401","153","444","0.345","110","158","0.696","46","209","255","109","93","18","94","161","1043","794","1.16","0.99"
"71","Damian Lillard","POR","82","2925","590","1360","0.434","196","572","0.343","344","398","0.864","49","329","378","507","97","21","222","164","1720","1677","2.28","0.44"
"72","Wilson Chandler","DEN","78","2471","418","975","0.429","139","406","0.342","110","142","0.775","96","379","475","134","58","29","110","231","1085","1082","1.22","0.53"
"73","Mo Williams","CHA","68","1980","341","860","0.397","119","348","0.342","163","187","0.872","22","152","174","424","46","14","172","162","964","907","2.47","0.27"
"74","Tim Hardaway Jr.","NYK","70","1681","279","717","0.389","121","354","0.342","125","156","0.801","12","144","156","127","20","14","82","119","804","570","1.55","0.24"
"75","Lou Williams","TOR","80","2016","375","928","0.404","152","447","0.34","340","395","0.861","24","127","151","164","88","10","101","103","1242","946","1.62","0.87"
"76","Ryan Anderson","NOP","61","1675","291","729","0.399","122","359","0.34","129","151","0.854","108","187","295","55","33","20","62","113","833","714","0.89","0.53"
"77","Victor Oladipo","ORL","72","2573","473","1086","0.436","84","248","0.339","262","320","0.819","51","251","302","295","120","19","204","187","1292","1153","1.45","0.59"
"78","Kyle Lowry","TOR","70","2414","430","1043","0.412","132","391","0.338","252","312","0.808","54","274","328","473","109","13","173","212","1244","1321","2.73","0.63"
"79","D.J. Augustin","OKC","82","1964","258","647","0.399","83","246","0.337","178","205","0.868","20","141","161","353","49","3","145","93","777","782","2.43","0.34"
"80","Draymond Green","GSW","79","2490","339","765","0.443","111","329","0.337","132","200","0.66","114","533","647","291","123","99","133","253","921","1454","2.19","0.93"
"81","Marcus Smart","BOS","67","1808","175","477","0.367","91","272","0.335","82","127","0.646","61","161","222","208","99","18","90","176","523","633","2.31","1.1"
"82","Jeff Green","MEM","78","2455","416","967","0.43","97","292","0.332","239","287","0.833","64","264","328","134","53","34","108","147","1168","1010","1.24","0.49"
"83","Jamal Crawford","LAC","64","1703","332","839","0.396","119","364","0.327","227","252","0.901","18","106","124","158","59","14","92","108","1010","741","1.72","0.64"
"84","Nicolas Batum","POR","71","2380","240","600","0.4","100","309","0.324","84","98","0.857","62","354","416","341","78","40","132","106","664","1033","2.58","0.59"
"85","Eric Bledsoe","PHX","81","2800","468","1046","0.447","88","272","0.324","353","441","0.8","72","351","423","493","127","45","274","189","1377","1525","1.8","0.46"
"86","Trey Burke","UTA","76","2288","370","1005","0.368","124","390","0.318","109","145","0.752","31","173","204","328","65","15","124","119","973","790","2.65","0.52"
"87","Nikola Mirotic","CHI","82","1654","253","624","0.405","99","313","0.316","228","284","0.803","63","341","404","97","54","54","89","172","833","926","1.09","0.61"
"88","Dante Exum","UTA","82","1817","145","416","0.349","83","264","0.314","20","32","0.625","27","104","131","198","41","14","118","147","393","376","1.68","0.35"
"89","Kemba Walker","CHA","62","2119","378","981","0.385","85","280","0.304","234","283","0.827","35","185","220","318","89","31","100","92","1075","981","3.18","0.89"
"90","Russell Westbrook","OKC","67","2302","627","1471","0.426","86","288","0.299","546","654","0.835","124","364","488","574","140","14","293","184","1886","1857","1.96","0.48"
